dstMac,srcMac,IPType,version,header length,type of service,total length,header identification,others and fragment offset,time to live,type of protocol,header checksum,src IP address,dst IP address
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1109,0,16384,37,6,53577,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,690,0,16384,42,6,62171,39.96.132.69,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,57189,172.30.3.167,39.96.132.69
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,177,0,16384,64,6,47597,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,159,0,16384,64,6,47615,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,164,0,16384,64,6,47610,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,160,0,16384,64,6,47614,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,161,0,16384,64,6,47613,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,165,0,16384,64,6,47609,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,163,0,16384,64,6,47611,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,200,0,16384,64,6,47574,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,2,16384,37,6,53364,183.134.25.14,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,127,0,16384,64,6,47648,172.30.3.167,183.134.25.11
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,111,0,16384,64,6,47664,172.30.3.167,183.134.25.11
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,111,0,16384,64,6,47664,172.30.3.167,183.134.25.11
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,111,0,16384,64,6,47664,172.30.3.167,183.134.25.11
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,111,0,16384,64,6,47664,172.30.3.167,183.134.25.11
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,52,0,16384,64,6,52728,172.30.3.167,121.199.67.63
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,127,0,16384,64,6,57100,172.30.3.167,39.96.132.69
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,128,0,16384,64,6,57099,172.30.3.167,39.96.132.69
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,254,0,16384,64,6,30363,172.30.3.167,101.201.173.208
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,255,0,16384,64,6,30362,172.30.3.167,101.201.173.208
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,148,0,16384,64,6,57081,172.30.3.167,39.96.132.69
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,149,0,16384,64,6,57080,172.30.3.167,39.96.132.69
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,2,16384,37,6,53366,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,785,0,16384,37,6,53903,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,2,16384,37,6,53366,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47700,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,68,0,16384,64,6,47708,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,68,0,16384,64,6,47708,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,129,0,16384,64,6,47646,172.30.3.167,183.134.25.11
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,68,0,16384,64,6,47708,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,68,0,16384,64,6,47708,172.30.3.167,183.134.25.12
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,42,6,62821,39.96.132.69,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,43,6,35953,101.201.173.208,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,507,0,16384,43,6,35486,101.201.173.208,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,43,6,62565,39.96.132.69,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,507,0,16384,43,6,35486,101.201.173.208,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,363,0,16384,43,6,62242,39.96.132.69,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,363,0,16384,43,6,62242,39.96.132.69,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,57189,172.30.3.167,39.96.132.69
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,57189,172.30.3.167,39.96.132.69
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,30577,172.30.3.167,101.201.173.208
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,30577,172.30.3.167,101.201.173.208
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1047,0,16384,42,6,51820,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,690,0,16384,42,6,62171,39.96.132.69,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,690,0,16384,42,6,62171,39.96.132.69,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53367,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53368,183.134.25.12,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47195,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,57189,172.30.3.167,39.96.132.69
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,57189,172.30.3.167,39.96.132.69
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,68,0,16384,64,6,47708,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,60,0,16384,64,6,47716,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,60,0,16384,64,6,47716,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,62,11176,0,255,17,13346,172.30.3.167,172.30.0.1
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,60,0,16384,64,6,47716,172.30.3.167,183.134.25.12
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,94,17563,0,255,17,6927,172.30.3.167,172.30.0.1
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,78,17396,16384,64,17,39622,172.30.0.1,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,91,0,16384,37,6,54595,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,109,0,16384,37,6,54577,183.134.25.14,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47734,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47734,172.30.3.167,183.134.25.14
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,40,6,52601,183.134.25.11,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,40,6,52600,183.134.25.11,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,67,2,16384,40,6,53852,183.134.25.11,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,78,0,16384,40,6,53843,183.134.25.11,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47737,172.30.3.167,183.134.25.11
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47737,172.30.3.167,183.134.25.11
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47737,172.30.3.167,183.134.25.11
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,40,6,53881,183.134.25.11,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,40,6,53881,183.134.25.11,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,40,6,52601,183.134.25.11,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,76,0,16384,64,6,47698,172.30.3.167,183.134.25.14
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,40,6,52601,183.134.25.11,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,954,1,16384,40,6,52966,183.134.25.11,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47737,172.30.3.167,183.134.25.11
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47737,172.30.3.167,183.134.25.11
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,78,0,16384,40,6,53843,183.134.25.11,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,40,6,52601,183.134.25.11,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,40,6,52600,183.134.25.11,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,37,6,54648,183.134.25.12,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,566,0,16384,40,6,53355,183.134.25.11,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,40,6,52601,183.134.25.11,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,40,6,52600,183.134.25.11,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,37,6,53366,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,37,6,53365,183.134.25.14,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,40,6,52601,183.134.25.11,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,40,6,52601,183.134.25.11,172.30.3.167
